rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,orientation,x,y,z,w,orientation_covariance,angular_velocity,x,y,z,angular_velocity_covariance,linear_acceleration,x,y,z,linear_acceleration_covariance
1479513000126487308,,91927,,1479513000,126009941,"""/imu""",,0.0002791687279752537,0.021488183961503076,0.9695396742658393,-0.2439898977662526,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.3996778130531311,0.4930885434150696,9.324800491333008,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000126823451,,91928,,1479513000,126584053,"""/imu""",,0.00025195363329190244,0.021426945092602165,0.9695410575032521,-0.24398991853062713,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.42572683095932007,0.47492459416389465,9.098865509033203,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000131200998,,91929,,1479513000,130892038,"""/imu""",,0.00023721350301956148,0.021382691376463252,0.9695450535113598,-0.2439778317040574,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.3031659424304962,0.4146110415458679,8.947744369506836,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000131647614,,91930,,1479513000,131416082,"""/imu""",,0.00022025541089553438,0.02136465382474341,0.9695495797391119,-0.24396138504045703,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.39966973662376404,0.2961369752883911,8.843324661254883,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000136156476,,91931,,1479513000,135860919,"""/imu""",,0.00022228520893718569,0.021362431836069146,0.969551201183981,-0.24395518288455356,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.4685971736907959,0.4738377034664154,8.697282791137695,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000136667340,,91932,,1479513000,136403083,"""/imu""",,0.00023531557668437432,0.021369591004820554,0.9695562115083369,-0.2439346340482341,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.4197627305984497,0.5604231953620911,8.81527042388916,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000141073577,,91933,,1479513000,140856027,"""/imu""",,0.00023718531711980752,0.021389120095646426,0.9695581787451769,-0.24392510211896645,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.3007415533065796,0.5329533219337463,8.708366394042969,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000141698034,,91934,,1479513000,141355037,"""/imu""",,0.00023316913460883195,0.021406037446630822,0.9695604456733045,-0.24391446511195677,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.5814635157585144,0.43788430094718933,8.913777351379395,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000146358338,,91935,,1479513000,146002054,"""/imu""",,0.00026170226746198154,0.021421819441764967,0.969558186429688,-0.24392214933342513,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.21452456712722778,0.48499739170074463,8.53158950805664,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000147141463,,91936,,1479513000,146646976,"""/imu""",,0.0003034179816659088,0.021438018523640388,0.9695632197713605,-0.2439007497338323,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.26990360021591187,0.6593815088272095,9.46532917022705,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000151435381,,91937,,1479513000,150929927,"""/imu""",,0.0003092516024050552,0.0214650503529826,0.9695687833125157,-0.24387631227988754,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,0.21527992188930511,0.4263020157814026,9.036409378051758,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000152028732,,91938,,1479513000,151715040,"""/imu""",,0.00032827286555144324,0.02149689870223088,0.9695676460166434,-0.24387796617466848,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.22878356277942657,0.5302515029907227,9.360906600952148,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000156184726,,91939,,1479513000,155864000,"""/imu""",,0.00038078005031660564,0.02153498501760138,0.9695703125122951,-0.2438639245836675,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,0.11677192151546478,0.4514136016368866,10.023002624511719,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000156699937,,91940,,1479513000,156459093,"""/imu""",,0.0004146083709858219,0.021593183299526714,0.9695768519273579,-0.24383289481272724,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,0.1390465348958969,0.399403840303421,10.119457244873047,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000161234637,,91941,,1479513000,160862922,"""/imu""",,0.00045212227744049387,0.021650578027457196,0.9695752074722569,-0.24383410754240584,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.13285259902477264,0.522535502910614,10.380731582641602,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000162111086,,91942,,1479513000,161570072,"""/imu""",,0.0004922607984566492,0.021702966962333935,0.9695711424287536,-0.24384562674802301,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,0.0012752386974170804,0.5990632772445679,10.70386028289795,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000166415672,,91943,,1479513000,166004896,"""/imu""",,0.0005206766739963488,0.021737787075786514,0.9695767059244476,-0.24382039064761282,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.15806995332241058,0.5869419574737549,11.003751754760742,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000167121664,,91944,,1479513000,166794061,"""/imu""",,0.0005404641186546796,0.021757747599900297,0.969578058371616,-0.24381304241645207,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.14777718484401703,0.6242185831069946,11.08467960357666,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000171189193,,91945,,1479513000,170902013,"""/imu""",,0.0005580156049469594,0.02177708687407613,0.9695781582682071,-0.24381060440938782,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.2663622200489044,0.5488734841346741,11.27479076385498,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000171822910,,91946,,1479513000,171439886,"""/imu""",,0.0005674042264509073,0.02178750890797435,0.9695793493421533,-0.243804849017953,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.2422494888305664,0.4483078718185425,11.271206855773926,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000176209398,,91947,,1479513000,175874948,"""/imu""",,0.0005667899132012906,0.021791876001635388,0.9695818928564562,-0.24379440424579207,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.18330474197864532,0.46353545784950256,11.332817077636719,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000176753192,,91948,,1479513000,176481008,"""/imu""",,0.0005580515640063431,0.021788208874653183,0.9695841059390012,-0.2437860097916136,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.1173669844865799,0.5540482997894287,11.348711013793945,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000181366120,,91949,,1479513000,180962085,"""/imu""",,0.000537140506073239,0.021779073929721577,0.9695852278469731,-0.24378256177634094,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.1300378441810608,0.46631014347076416,11.2127685546875,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000182174949,,91950,,1479513000,181730031,"""/imu""",,0.0005037893714658618,0.021757843885733257,0.9695867800736704,-0.2437783293587962,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.2431177943944931,0.5720037817955017,10.907933235168457,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000186258485,,91951,,1479513000,185951948,"""/imu""",,0.0004899881508185413,0.021707540694692124,0.9695910678949008,-0.24376583250206516,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.18294328451156616,0.6630500555038452,10.592809677124023,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000186877758,,91952,,1479513000,186573028,"""/imu""",,0.000467871691636426,0.021635265173379842,0.9695955170657016,-0.24375460150965841,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.20013348758220673,0.5548646450042725,10.136545181274414,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000191218527,,91953,,1479513000,190895080,"""/imu""",,0.0004545775224529316,0.0215574558006401,0.9695985830627134,-0.243749297053235,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.2254493534564972,0.5070841908454895,9.719472885131836,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000191750824,,91954,,1479513000,191466093,"""/imu""",,0.0004484013205784197,0.02147708352286463,0.9696028093584911,-0.24373958223982262,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.17089734971523285,0.5888203978538513,9.174821853637695,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000196218449,,91955,,1479513000,195875883,"""/imu""",,0.00043188755039843223,0.021399479572551602,0.9696082804631199,-0.24372475971706692,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.16781887412071228,0.6393627524375916,8.913590431213379,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000196724861,,91956,,1479513000,196464061,"""/imu""",,0.0004244487109340795,0.021348710044341808,0.9696118843059053,-0.24371481735904213,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.04211363196372986,0.6195969581604004,8.501323699951172,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000201303758,,91957,,1479513000,200927972,"""/imu""",,0.0004168380158192644,0.02132794430817494,0.9696154420309534,-0.2437025660809399,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.026514897122979164,0.6531705260276794,8.412854194641113,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000201846976,,91958,,1479513000,201596021,"""/imu""",,0.00041650982602335726,0.021334457479600513,0.9696169711571466,-0.24369597304339044,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,0.06299454718828201,0.5732865333557129,8.568350791931152,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000206391841,,91959,,1479513000,205949068,"""/imu""",,0.00041505584085578713,0.021366190483709566,0.9696164563259839,-0.2436951803512022,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,0.054155442863702774,0.49602341651916504,8.725082397460938,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000206825518,,91960,,1479513000,206500053,"""/imu""",,0.0004036841869763423,0.021419618469421184,0.969614681308984,-0.2436975782218247,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,0.14052815735340118,0.45470792055130005,9.30320930480957,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000211566188,,91961,,1479513000,210963964,"""/imu""",,0.0004034432855986665,0.02148208960993876,0.9696153882425508,-0.2436890556585211,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.3057691156864166,0.3552589416503906,9.496537208557129,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000212580848,,91962,,1479513000,211836099,"""/imu""",,0.0004374630497227278,0.02154346326932001,0.9696099786508348,-0.24370521481206892,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.19472447037696838,0.4792434275150299,9.558680534362793,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000216509918,,91963,,1479513000,215873956,"""/imu""",,0.0004659406246665256,0.02159660371499679,0.9696053604953897,-0.24371877775858714,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.3396899104118347,0.5120386481285095,10.649406433105469,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000216977172,,91964,,1479513000,216660976,"""/imu""",,0.0004585539344736892,0.02164821669590605,0.96961110052887,-0.24369156251605145,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.17788149416446686,0.2778733968734741,9.951743125915527,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000221191553,,91965,,1479513000,220911979,"""/imu""",,0.0004815491729988207,0.021669658035835315,0.9696118382013914,-0.24368641319810974,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.7380063533782959,0.413720041513443,10.540027618408203,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000221790203,,91966,,1479513000,221523046,"""/imu""",,0.0005248785717080977,0.02168393952663321,0.969607773311461,-0.2437012047450338,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.19704732298851013,0.20261099934577942,10.620975494384766,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000226325950,,91967,,1479513000,226038932,"""/imu""",,0.000540093098987283,0.02169780027760977,0.9696112695788723,-0.24368607969289474,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.2164970189332962,0.3032788932323456,10.713977813720703,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000226842054,,91968,,1479513000,226563930,"""/imu""",,0.0005504610522152764,0.021695093303267698,0.9696160029669725,-0.24366758560014132,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.2153768688440323,0.5918139219284058,10.586976051330566,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000231377331,,91969,,1479513000,230937004,"""/imu""",,0.0005599516241604608,0.02167308449302369,0.9696138437457218,-0.2436781482477288,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.0742962658405304,0.6594056487083435,10.358509063720703,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000232053278,,91970,,1479513000,231719017,"""/imu""",,0.0005527960235037196,0.021652193964146683,0.9696151961410892,-0.2436746732752904,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,0.06243671476840973,0.6374279260635376,10.344722747802734,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000236166971,,91971,,1479513000,235879898,"""/imu""",,0.0005394311345902615,0.021635563353327628,0.9696184849128618,-0.24366321207265634,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,0.00596067076548934,0.6937555074691772,10.312119483947754,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000236717749,,91972,,1479513000,236469984,"""/imu""",,0.0005259708304726534,0.021607745285425497,0.9696189997429475,-0.24366349763451106,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.04057642072439194,0.7582740783691406,10.126749038696289,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000241257129,,91973,,1479513000,240935087,"""/imu""",,0.0005177303622754879,0.021595166328615887,0.9696204750754096,-0.24365850110822906,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.1477535516023636,0.8838286399841309,10.214948654174805,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000242202639,,91974,,1479513000,241585969,"""/imu""",,0.0005099110092005253,0.021588843040676278,0.9696230338498257,-0.2436487602561288,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.10193218290805817,0.9590197205543518,10.192861557006836,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000246445204,,91975,,1479513000,245981931,"""/imu""",,0.0004905440273493312,0.021596168195119968,0.9696238790891402,-0.2436446597637844,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.29150378704071045,0.881168782711029,10.28210163116455,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000247147262,,91976,,1479513000,246861934,"""/imu""",,0.0004737135221751379,0.02160642917922646,0.9696232336337305,-0.24364642022338232,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.3403264582157135,0.833564817905426,10.249415397644043,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000251354411,,91977,,1479513000,250982999,"""/imu""",,0.0004614822724327057,0.021623056615045703,0.9696227495418906,-0.2436469875377513,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.3275531232357025,0.7118138670921326,10.32696533203125,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
