rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,status,status,service,latitude,longitude,altitude,position_covariance,position_covariance_type
1479513000317212632,,92004,,1479513000,316762924,"""/imu""",,0,0,37.39725112915039,-122.10225677490234,-7.9576416015625,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000321302688,,92005,,1479513000,320949077,"""/imu""",,0,0,37.39725112915039,-122.10225677490234,-7.9509124755859375,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000322369419,,92006,,1479513000,321561098,"""/imu""",,0,0,37.39725112915039,-122.10226440429688,-7.950646877288818,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000326394443,,92007,,1479513000,325932025,"""/imu""",,0,0,37.39725112915039,-122.10226440429688,-7.950373649597168,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000326721954,,92008,,1479513000,326415061,"""/imu""",,0,0,37.39725112915039,-122.10226440429688,-7.950087547302246,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000331230862,,92009,,1479513000,330883026,"""/imu""",,0,0,37.39725112915039,-122.10226440429688,-7.950615406036377,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000331761379,,92010,,1479513000,331465959,"""/imu""",,0,0,37.39725112915039,-122.10226440429688,-7.950300693511963,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000336365825,,92011,,1479513000,335896015,"""/imu""",,0,0,37.39725112915039,-122.10226440429688,-7.949971675872803,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000336734134,,92012,,1479513000,336426973,"""/imu""",,0,0,37.39725112915039,-122.10226440429688,-7.949630260467529,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000341542567,,92013,,1479513000,340943098,"""/imu""",,0,0,37.39725112915039,-122.10226440429688,-7.9491353034973145,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000341912999,,92014,,1479513000,341588973,"""/imu""",,0,0,37.39725112915039,-122.10226440429688,-7.948780536651611,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000346487700,,92015,,1479513000,346004009,"""/imu""",,0,0,37.39725112915039,-122.10226440429688,-7.948424339294434,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000347184094,,92016,,1479513000,346724033,"""/imu""",,0,0,37.39725112915039,-122.10226440429688,-7.948069095611572,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000351453046,,92017,,1479513000,350909948,"""/imu""",,0,0,37.39725112915039,-122.10226440429688,-7.947730541229248,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000351839123,,92018,,1479513000,351574897,"""/imu""",,0,0,37.39725112915039,-122.10226440429688,-7.947380542755127,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000356186127,,92019,,1479513000,355854034,"""/imu""",,0,0,37.39725112915039,-122.10226440429688,-7.947032451629639,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000356718826,,92020,,1479513000,356420993,"""/imu""",,0,0,37.39725112915039,-122.10226440429688,-7.9466872215271,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000361251116,,92021,,1479513000,360903024,"""/imu""",,0,0,37.39725112915039,-122.10226440429688,-7.946205139160156,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000362505153,,92022,,1479513000,361563920,"""/imu""",,0,0,37.39725112915039,-122.10226440429688,-7.945863246917725,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000366690888,,92023,,1479513000,366004943,"""/imu""",,0,0,37.39725112915039,-122.10226440429688,-7.945522785186768,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000367133414,,92024,,1479513000,366776943,"""/imu""",,0,0,37.39725112915039,-122.10226440429688,-7.945186138153076,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000371354236,,92025,,1479513000,370951890,"""/imu""",,0,0,37.39725112915039,-122.10226440429688,-7.944855213165283,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000371844928,,92026,,1479513000,371553897,"""/imu""",,0,0,37.39725112915039,-122.10226440429688,-7.9445295333862305,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000376623241,,92027,,1479513000,375974893,"""/imu""",,0,0,37.39725112915039,-122.10226440429688,-7.944211959838867,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000377163249,,92028,,1479513000,376789093,"""/imu""",,0,0,37.39725112915039,-122.10226440429688,-7.943900108337402,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000381242337,,92029,,1479513000,380902051,"""/imu""",,0,0,37.39725112915039,-122.10226440429688,-7.943471431732178,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000381834802,,92030,,1479513000,381494998,"""/imu""",,0,0,37.39725112915039,-122.10226440429688,-7.94317102432251,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000386279230,,92031,,1479513000,385967969,"""/imu""",,0,0,37.39725112915039,-122.10226440429688,-7.942874431610107,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000386862752,,92032,,1479513000,386554002,"""/imu""",,0,0,37.39725112915039,-122.10226440429688,-7.94257926940918,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000391270924,,92033,,1479513000,390913963,"""/imu""",,0,0,37.39725112915039,-122.10226440429688,-7.942275524139404,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000391772837,,92034,,1479513000,391479969,"""/imu""",,0,0,37.39725112915039,-122.10226440429688,-7.941977500915527,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000396231959,,92035,,1479513000,395889997,"""/imu""",,0,0,37.39725112915039,-122.10226440429688,-7.94167423248291,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000397117340,,92036,,1479513000,396470069,"""/imu""",,0,0,37.39725112915039,-122.10226440429688,-7.941364765167236,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000401326996,,92037,,1479513000,400911092,"""/imu""",,0,0,37.39725112915039,-122.10226440429688,-7.941934108734131,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000401893408,,92038,,1479513000,401568889,"""/imu""",,0,0,37.39725112915039,-122.10226440429688,-7.941610336303711,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000406385811,,92039,,1479513000,405958890,"""/imu""",,0,0,37.39725112915039,-122.1022720336914,-7.941279411315918,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000406938558,,92040,,1479513000,406626939,"""/imu""",,0,0,37.397254943847656,-122.1022720336914,-7.940942764282227,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000412987610,,92041,,1479513000,412497043,"""/imu""",,0,0,37.397254943847656,-122.1022720336914,-7.940603256225586,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000413635235,,92042,,1479513000,413289070,"""/imu""",,0,0,37.397254943847656,-122.1022720336914,-7.940260410308838,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000416438737,,92043,,1479513000,415937900,"""/imu""",,0,0,37.397254943847656,-122.1022720336914,-7.939916610717773,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000416983300,,92044,,1479513000,416584014,"""/imu""",,0,0,37.397254943847656,-122.1022720336914,-7.939574241638184,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000421414107,,92045,,1479513000,420927047,"""/imu""",,0,0,37.397254943847656,-122.1022720336914,-7.937096118927002,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000421761224,,92046,,1479513000,421484947,"""/imu""",,0,0,37.397254943847656,-122.1022720336914,-7.936758041381836,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000426321999,,92047,,1479513000,425995111,"""/imu""",,0,0,37.397254943847656,-122.1022720336914,-7.93642520904541,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000426842648,,92048,,1479513000,426527976,"""/imu""",,0,0,37.397254943847656,-122.1022720336914,-7.936100006103516,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000431215469,,92049,,1479513000,430918931,"""/imu""",,0,0,37.397254943847656,-122.1022720336914,-7.935786724090576,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000431695859,,92050,,1479513000,431428909,"""/imu""",,0,0,37.397254943847656,-122.1022720336914,-7.9354753494262695,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000436345397,,92051,,1479513000,435883045,"""/imu""",,0,0,37.397254943847656,-122.1022720336914,-7.935169696807861,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000436872574,,92052,,1479513000,436419963,"""/imu""",,0,0,37.397254943847656,-122.1022720336914,-7.934868335723877,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000441282811,,92053,,1479513000,440917968,"""/imu""",,0,0,37.397254943847656,-122.1022720336914,-7.933443546295166,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000441934607,,92054,,1479513000,441560983,"""/imu""",,0,0,37.397254943847656,-122.1022720336914,-7.933144569396973,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000446547426,,92055,,1479513000,445986986,"""/imu""",,0,0,37.397254943847656,-122.1022720336914,-7.9328436851501465,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000447317672,,92056,,1479513000,446825981,"""/imu""",,0,0,37.397254943847656,-122.1022720336914,-7.932539939880371,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000451436571,,92057,,1479513000,450920104,"""/imu""",,0,0,37.397254943847656,-122.1022720336914,-7.932216644287109,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000451965359,,92058,,1479513000,451622962,"""/imu""",,0,0,37.397254943847656,-122.1022720336914,-7.9319024085998535,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000456246999,,92059,,1479513000,455854892,"""/imu""",,0,0,37.397254943847656,-122.1022720336914,-7.931581974029541,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000456800568,,92060,,1479513000,456458091,"""/imu""",,0,0,37.397254943847656,-122.1022720336914,-7.93125581741333,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000461325517,,92061,,1479513000,460923910,"""/imu""",,0,0,37.397254943847656,-122.1022720336914,-7.928778171539307,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000462049274,,92062,,1479513000,461642026,"""/imu""",,0,0,37.397254943847656,-122.1022720336914,-7.928439140319824,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000466495115,,92063,,1479513000,466006040,"""/imu""",,0,0,37.397254943847656,-122.1022720336914,-7.928093910217285,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000467228942,,92064,,1479513000,466805934,"""/imu""",,0,0,37.397254943847656,-122.1022720336914,-7.927743434906006,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000471976328,,92065,,1479513000,470902919,"""/imu""",,0,0,37.397254943847656,-122.1022720336914,-7.927387714385986,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000471985968,,92066,,1479513000,471451997,"""/imu""",,0,0,37.397254943847656,-122.1022720336914,-7.927027702331543,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000476374483,,92067,,1479513000,475905895,"""/imu""",,0,0,37.397254943847656,-122.1022720336914,-7.926664352416992,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000477058085,,92068,,1479513000,476664066,"""/imu""",,0,0,37.397254943847656,-122.1022720336914,-7.926299571990967,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000481261135,,92069,,1479513000,480900049,"""/imu""",,0,0,37.397254943847656,-122.1022720336914,-7.92587947845459,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000481996584,,92070,,1479513000,481542110,"""/imu""",,0,0,37.397254943847656,-122.1022720336914,-7.92551851272583,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000486266683,,92071,,1479513000,485934019,"""/imu""",,0,0,37.397254943847656,-122.1022720336914,-7.925161361694336,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000486822738,,92072,,1479513000,486471891,"""/imu""",,0,0,37.397254943847656,-122.1022720336914,-7.924808979034424,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000491200065,,92073,,1479513000,490883111,"""/imu""",,0,0,37.397254943847656,-122.10227966308594,-7.924468994140625,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000491741267,,92074,,1479513000,491421937,"""/imu""",,0,0,37.397254943847656,-122.10227966308594,-7.924126625061035,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000496236812,,92075,,1479513000,495904922,"""/imu""",,0,0,37.397254943847656,-122.10227966308594,-7.923789024353027,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000496772787,,92076,,1479513000,496474981,"""/imu""",,0,0,37.397254943847656,-122.10227966308594,-7.923455715179443,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000501305362,,92077,,1479513000,500907897,"""/imu""",,0,0,37.397254943847656,-122.10227966308594,-7.92307710647583,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000501806550,,92078,,1479513000,501508951,"""/imu""",,0,0,37.397254943847656,-122.10227966308594,-7.922751426696777,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000506331314,,92079,,1479513000,505944013,"""/imu""",,0,0,37.39725875854492,-122.10227966308594,-7.922428607940674,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000506877433,,92080,,1479513000,506556987,"""/imu""",,0,0,37.39725875854492,-122.10227966308594,-7.9221086502075195,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000511512793,,92081,,1479513000,510952949,"""/imu""",,0,0,37.39725875854492,-122.10227966308594,-7.921789169311523,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000512314038,,92082,,1479513000,511868000,"""/imu""",,0,0,37.39725875854492,-122.10227966308594,-7.921474456787109,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000516506349,,92083,,1479513000,515912055,"""/imu""",,0,0,37.39725875854492,-122.10227966308594,-7.921162128448486,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000517015093,,92084,,1479513000,516637086,"""/imu""",,0,0,37.39725875854492,-122.10227966308594,-7.920852184295654,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000521360799,,92085,,1479513000,520972013,"""/imu""",,0,0,37.39725875854492,-122.10227966308594,-7.917335033416748,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000521923741,,92086,,1479513000,521581888,"""/imu""",,0,0,37.39725875854492,-122.10227966308594,-7.9170241355896,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000526429679,,92087,,1479513000,526073932,"""/imu""",,0,0,37.39725875854492,-122.10227966308594,-7.916711807250977,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000526927279,,92088,,1479513000,526635885,"""/imu""",,0,0,37.39725875854492,-122.10227966308594,-7.916396617889404,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000531232863,,92089,,1479513000,530898094,"""/imu""",,0,0,37.39725875854492,-122.10227966308594,-7.916070461273193,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000531769010,,92090,,1479513000,531476020,"""/imu""",,0,0,37.39725875854492,-122.10227966308594,-7.915745735168457,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000536219786,,92091,,1479513000,535893917,"""/imu""",,0,0,37.39725875854492,-122.10227966308594,-7.9154157638549805,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000536736784,,92092,,1479513000,536436080,"""/imu""",,0,0,37.39725875854492,-122.10227966308594,-7.915082931518555,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000541586357,,92093,,1479513000,540925979,"""/imu""",,0,0,37.39725875854492,-122.10227966308594,-7.913665294647217,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000542009765,,92094,,1479513000,541662931,"""/imu""",,0,0,37.39725875854492,-122.10227966308594,-7.913328647613525,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000546586105,,92095,,1479513000,545969009,"""/imu""",,0,0,37.39725875854492,-122.10227966308594,-7.912993431091309,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000547024623,,92096,,1479513000,546669006,"""/imu""",,0,0,37.39725875854492,-122.10227966308594,-7.912660598754883,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000550584370,,92097,,1479513000,550173997,"""/imu""",,0,0,37.39725875854492,-122.10227966308594,-7.912335395812988,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000551644213,,92098,,1479513000,551330089,"""/imu""",,0,0,37.39725875854492,-122.10227966308594,-7.912007808685303,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000556164434,,92099,,1479513000,555879116,"""/imu""",,0,0,37.39725875854492,-122.10227966308594,-7.911684036254883,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000556730299,,92100,,1479513000,556389093,"""/imu""",,0,0,37.39725875854492,-122.10227966308594,-7.911362648010254,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000561313700,,92101,,1479513000,560888051,"""/imu""",,0,0,37.39725875854492,-122.10227966308594,-7.908903121948242,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000561675011,,92102,,1479513000,561404943,"""/imu""",,0,0,37.39725875854492,-122.10227966308594,-7.908584117889404,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000567323378,,92103,,1479513000,565954923,"""/imu""",,0,0,37.39725875854492,-122.10227966308594,-7.908266544342041,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000567325829,,92104,,1479513000,566557884,"""/imu""",,0,0,37.39725875854492,-122.10227966308594,-7.907949447631836,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000571359085,,92105,,1479513000,570956945,"""/imu""",,0,0,37.39725875854492,-122.10227966308594,-7.9044694900512695,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000571963556,,92106,,1479513000,571599960,"""/imu""",,0,0,37.39725875854492,-122.10228729248047,-7.904150485992432,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000576310523,,92107,,1479513000,575923919,"""/imu""",,0,0,37.39725875854492,-122.10228729248047,-7.903833866119385,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000577025559,,92108,,1479513000,576570987,"""/imu""",,0,0,37.39725875854492,-122.10228729248047,-7.903520107269287,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000581288173,,92109,,1479513000,580893993,"""/imu""",,0,0,37.39725875854492,-122.10228729248047,-7.902225017547607,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000581743080,,92110,,1479513000,581450939,"""/imu""",,0,0,37.39725875854492,-122.10228729248047,-7.901914596557617,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000586280673,,92111,,1479513000,585951089,"""/imu""",,0,0,37.39725875854492,-122.10228729248047,-7.901605129241943,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000586833105,,92112,,1479513000,586510896,"""/imu""",,0,0,37.39725875854492,-122.10228729248047,-7.901296138763428,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000591229898,,92113,,1479513000,590912103,"""/imu""",,0,0,37.39725875854492,-122.10228729248047,-7.9009881019592285,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000591759530,,92114,,1479513000,591444015,"""/imu""",,0,0,37.39725875854492,-122.10228729248047,-7.900681018829346,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000596244094,,92115,,1479513000,595891952,"""/imu""",,0,0,37.39726257324219,-122.10228729248047,-7.900373935699463,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000597128361,,92116,,1479513000,596524953,"""/imu""",,0,0,37.39726257324219,-122.10228729248047,-7.900066375732422,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000601296588,,92117,,1479513000,600894927,"""/imu""",,0,0,37.39726257324219,-122.10228729248047,-7.899804592132568,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000601944169,,92118,,1479513000,601583003,"""/imu""",,0,0,37.39726257324219,-122.10228729248047,-7.899494171142578,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000606426532,,92119,,1479513000,605979919,"""/imu""",,0,0,37.39726257324219,-122.10228729248047,-7.89918327331543,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000607122322,,92120,,1479513000,606714963,"""/imu""",,0,0,37.39726257324219,-122.10228729248047,-7.898871898651123,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000611925305,,92121,,1479513000,610941886,"""/imu""",,0,0,37.39726257324219,-122.10228729248047,-7.898564338684082,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000612399950,,92122,,1479513000,611783027,"""/imu""",,0,0,37.39726257324219,-122.10228729248047,-7.898257732391357,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000616327977,,92123,,1479513000,615928888,"""/imu""",,0,0,37.39726257324219,-122.10228729248047,-7.89795446395874,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000616845512,,92124,,1479513000,616568088,"""/imu""",,0,0,37.39726257324219,-122.10228729248047,-7.897655487060547,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000621343896,,92125,,1479513000,620973110,"""/imu""",,0,0,37.39726257324219,-122.10228729248047,-7.897423267364502,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000621869451,,92126,,1479513000,621576070,"""/imu""",,0,0,37.39726257324219,-122.10228729248047,-7.897132873535156,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000626364556,,92127,,1479513000,625998973,"""/imu""",,0,0,37.39726257324219,-122.10228729248047,-7.896846771240234,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000626879839,,92128,,1479513000,626549005,"""/imu""",,0,0,37.39726257324219,-122.10228729248047,-7.89656400680542,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000631281205,,92129,,1479513000,630934000,"""/imu""",,0,0,37.39726257324219,-122.10228729248047,-7.896284103393555,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000631811796,,92130,,1479513000,631504058,"""/imu""",,0,0,37.39726257324219,-122.10228729248047,-7.896007061004639,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
